-0.020075, 0.006875, -0.00935, 4.263306, 1.043091, -2.703857
-0.020075, 0.006875, -0.00935, -0.741577, 1.409302, -3.375244
0.0055, -0.012238, 0.0396, -5.929565, -1.459351, -3.314209
0.0055, 0.030388, -0.034925, -0.558472, -0.604858, -9.417725
-0.004125, 0.004812, 0.0055, -6.478882, -9.882202, -45.489502
-0.009488, 0.00055, -0.021038, -7.943726, -11.774292, -41.766357
-0.009488, 0.00055, -0.021038, -3.793335, -7.745972, -21.136475
0.000137, -0.029288, -0.005087, -1.229858, 1.104126, -2.215576
-0.006187, 0.045238, -0.0594, -1.107788, 0.79895, -1.239014
0.0033, -0.03355, 0.029975, -0.192261, 0.982056, -2.093506
0.010725, 0.013338, -0.00715, -1.046753, -0.116577, -0.567627
0.010725, 0.013338, -0.00715, -0.07019, 0.921021, -1.727295
