-0.066963, 0.00055, 0.011962, 10.733032, 0.188599, -6.488037
-0.072187, 0.005912, -0.006187, 1.272583, -1.33728, -5.145264
-0.020075, 0.012238, 0.058713, -0.253296, 1.592407, -1.66626
-0.020075, 0.012238, 0.058713, -2.511597, 3.118286, 1.99585
0.014025, 0.025025, 0.067237, -0.924683, 4.522095, 5.596924
-0.001925, 0.043175, 0.02255, 11.709595, 36.077271, 125.408936
-0.001925, 0.043175, 0.02255, 6.887817, 35.9552, 106.427002
-0.003025, 0.00275, 0.016225, 1.638794, 0.737915, 0.775146
-0.003025, 0.00275, 0.016225, -1.779175, 0.859985, -4.473877
-0.009488, 0.1155, 0.016225, -1.596069, 0.493774, -3.436279
0.014025, -0.0165, 0.001237, -2.267456, -3.900757, -2.154541
0.014025, -0.0165, 0.001237, -1.96228, -0.543823, -3.009033
