-0.03,-0.01,0.02,0.09,0.34,-0.03
-0.03,-0.01,0.01,-0.00,-0.83,-0.14
-0.03,-0.01,0.01,0.04,-0.20,0.06
-0.03,-0.01,0.01,-0.20,-0.29,-0.16
-0.03,-0.01,0.01,0.15,0.16,0.07
-0.03,-0.01,0.02,-0.10,0.54,0.07
-0.03,-0.01,0.01,-0.17,-1.06,0.09
-0.03,-0.01,0.01,-0.04,-0.05,-0.00
-0.03,-0.01,0.02,-0.07,0.61,-0.02
-0.04,-0.02,0.02,0.13,-0.79,-0.06
-0.03,-0.01,0.01,-0.09,-0.16,0.05
-0.04,-0.01,0.03,-0.01,0.36,-0.05
-0.03,-0.01,0.01,-0.71,-2.04,0.18
-0.03,-0.01,0.01,-0.03,0.03,-0.04
-0.03,-0.01,0.02,-0.06,0.88,0.07
