-0.03,-0.01,0.01,0.01,0.05,-0.04
-0.03,-0.01,0.01,-0.03,0.10,-0.01
-0.03,-0.01,0.01,-0.05,0.50,-0.09
-0.03,-0.01,0.01,0.07,0.97,0.01
-0.03,-0.01,0.01,-0.34,0.76,0.04
-0.03,-0.01,0.02,0.01,0.82,0.20
-0.13,-0.00,0.02,-0.12,0.68,-0.09
-0.01,-0.01,0.01,0.09,0.36,-0.06
0.01,-0.01,0.01,-0.03,0.85,-0.11
-0.06,-0.01,0.01,0.12,-0.08,-0.02
-0.06,-0.01,0.01,-0.20,-0.31,0.22
-0.06,-0.01,0.01,0.07,-0.87,0.14
-0.01,-0.01,0.01,-0.39,-0.90,0.09
-0.06,-0.01,0.01,-0.37,-1.53,0.06
-0.01,-0.01,0.01,-0.32,-0.65,0.04
