-0.03,-0.01,0.01,-0.02,-1.41,0.25
-0.03,-0.01,0.01,-0.05,-0.04,-0.05
-0.03,-0.01,0.01,-0.01,0.36,0.06
-0.03,-0.01,0.01,-0.05,0.14,-0.03
-0.03,-0.01,0.02,0.16,0.40,-0.03
-0.03,-0.01,0.01,-0.11,0.25,-0.17
-0.03,-0.01,0.01,-0.03,0.07,-0.01
-0.04,-0.01,0.01,-0.89,-1.71,0.04
-0.03,-0.01,0.01,-0.01,-0.01,-0.01
-0.04,-0.01,0.01,0.27,1.98,-0.47
-0.03,-0.01,0.01,-0.09,0.17,-0.01
-0.03,-0.01,0.01,-1.08,-1.85,-0.04
-0.03,-0.01,0.01,0.03,0.16,-0.04
-0.03,-0.01,0.02,0.33,0.72,-0.01
-0.03,-0.01,0.02,-0.05,0.00,-0.03
-0.03,-0.01,0.01,-0.33,-0.13,-0.09
-0.03,-0.01,0.01,-0.12,-0.03,0.07
-0.03,-0.01,0.03,0.29,1.05,0.02
