0.029907, -0.009766, 0.041504, 6.250610, 7.037964, -8.016968
0.029907, -0.009766, 0.041504, 3.320923, -7.793579, -9.237671
0.029907, -0.009766, 0.041504, 6.677856, -5.230103, -5.697632
0.029907, -0.009766, 0.041504, 3.015747, -14.324341, -22.177124
0.029907, -0.009766, 0.041504, -3.209839, -9.624634, -25.228882
0.029907, -0.009766, 0.041504, 1.978149, -1.323853, -3.439331
0.029907, -0.009766, 0.041504, 4.175415, -3.032837, -1.913452
0.029907, -0.009766, 0.041504, 3.320923, -3.643188, -1.852417
0.029907, -0.009766, 0.041504, 0.452271, 0.079956, -0.753784
0.029907, -0.009766, 0.041504, -1.317749, 1.788940, -0.936890
0.029907, -0.009766, 0.041504, 0.269165, -1.995239, 1.931763
0.029907, -0.009766, 0.041504, -0.707397, 0.202026, 0.344849
